id,title,runtime,budget,revenue,vote_average,vote_count,genres,studios,profit,profit_margin
54138,Star Trek Into Darkness,132,190.0,467.365246,3.77,6305,Science Fiction,Paramount Pictures,277.365246,0.5934657066905655
55465,A Very Harold & Kumar Christmas,108,19.0,35.387212,2.9699999999999998,364,Comedy,New Line Cinema,16.387211999999998,0.4630828786398883
55779,Final Destination 5,92,47.0,157.887643,2.83,512,Horror,New Line Cinema,110.887643,0.7023199592636898
56292,Mission: Impossible - Ghost Protocol,133,145.0,694.71338,3.64,5362,Action,Paramount Pictures,549.71338,0.7912808300885179
57157,Young Adult,94,12.0,22.939027,3.13,682,Comedy,Paramount Pictures,10.939027,0.4768740627054495
57157,Young Adult,94,12.0,22.939027,3.13,682,Drama,Paramount Pictures,10.939027,0.4768740627054495
57201,The Lone Ranger,149,255.0,89.28991,2.99,1308,Action,Walt Disney Pictures,-165.71008999999998,-1.8558657971544599
57212,War Horse,146,66.0,177.584879,3.36,711,War,DreamWorks SKG,111.584879,0.6283467355348424
57212,War Horse,146,66.0,177.584879,3.36,711,Drama,DreamWorks SKG,111.584879,0.6283467355348424
58574,Sherlock Holmes: A Game of Shadows,129,125.0,334.615,3.74,7196,Action,Warner Bros.,209.615,0.6264363522256923
60304,Hansel & Gretel: Witch Hunters,88,50.0,224.803475,2.96,1048,Action,Paramount Pictures,174.803475,0.7775835093296489
60304,Hansel & Gretel: Witch Hunters,88,50.0,224.803475,2.96,1048,Horror,Paramount Pictures,174.803475,0.7775835093296489
62177,Brave,93,185.0,538.983207,3.54,4715,Animation,Pixar Animation Studios,353.983207,0.6567611057314444
62177,Brave,93,185.0,538.983207,3.54,4715,Comedy,Pixar Animation Studios,353.983207,0.6567611057314444
62177,Brave,93,185.0,538.983207,3.54,4715,Action,Pixar Animation Studios,353.983207,0.6567611057314444
62177,Brave,93,185.0,538.983207,3.54,4715,Animation,Walt Disney Pictures,353.983207,0.6567611057314444
62177,Brave,93,185.0,538.983207,3.54,4715,Comedy,Walt Disney Pictures,353.983207,0.6567611057314444
62177,Brave,93,185.0,538.983207,3.54,4715,Action,Walt Disney Pictures,353.983207,0.6567611057314444
62211,Monsters University,104,200.0,743.559607,3.55,3264,Animation,Pixar Animation Studios,543.559607,0.7310235815432078
62211,Monsters University,104,200.0,743.559607,3.55,3264,Animation,Walt Disney Pictures,543.559607,0.7310235815432078
62213,Dark Shadows,113,150.0,245.527149,2.95,1460,Comedy,Warner Bros.,95.52714900000001,0.38906959735031177
62215,Melancholia,136,7.4,21.817298,3.6,1942,Science Fiction,Canal+,14.417298,0.6608195937003748
62215,Melancholia,136,7.4,21.817298,3.6,1942,Drama,Canal+,14.417298,0.6608195937003748
62835,Colombiana,108,40.0,60.965854,3.23,655,Action,Canal+,20.965854,0.3438950268784884
62835,Colombiana,108,40.0,60.965854,3.23,655,Drama,Canal+,20.965854,0.3438950268784884
62838,New Year's Eve,118,56.0,142.044638,2.77,335,Romance,New Line Cinema,86.04463799999999,0.605757733706217
62838,New Year's Eve,118,56.0,142.044638,2.77,335,Comedy,New Line Cinema,86.04463799999999,0.605757733706217
64328,The Muppets,103,45.0,165.184237,3.4,972,Comedy,Walt Disney Pictures,120.184237,0.7275769115911466
64682,The Great Gatsby,143,105.0,351.040419,3.51,3229,Romance,Warner Bros.,246.04041899999999,0.7008891446201242
64682,The Great Gatsby,143,105.0,351.040419,3.51,3229,Drama,Warner Bros.,246.04041899999999,0.7008891446201242
64685,Extremely Loud & Incredibly Close,129,40.0,55.247881,3.41,526,Drama,Warner Bros.,15.247881,0.27599033164728975
64685,Extremely Loud & Incredibly Close,129,40.0,55.247881,3.41,526,Drama,Paramount Pictures,15.247881,0.27599033164728975
64807,Grudge Match,113,40.0,44.90726,3.04,155,Comedy,Warner Bros.,4.907260000000001,0.10927542673500901
65759,Happy Feet Two,100,130.0,150.406466,2.74,198,Animation,Warner Bros.,20.406465999999995,0.1356754569314859
65759,Happy Feet Two,100,130.0,150.406466,2.74,198,Comedy,Warner Bros.,20.406465999999995,0.1356754569314859
68721,Iron Man 3,130,200.0,1215.439994,3.56,6569,Action,Marvel Studios,1015.4399940000001,0.8354505356189554
68721,Iron Man 3,130,200.0,1215.439994,3.56,6569,Science Fiction,Marvel Studios,1015.4399940000001,0.8354505356189554
68726,Pacific Rim,131,180.0,407.602906,3.36,3859,Action,Warner Bros.,227.60290600000002,0.558393727448057
68726,Pacific Rim,131,180.0,407.602906,3.36,3859,Science Fiction,Warner Bros.,227.60290600000002,0.558393727448057
68734,Argo,120,44.5,232.324128,3.8,7112,Drama,Warner Bros.,187.824128,0.808457260194688
71688,The Iron Lady,105,13.0,114.956699,3.26,673,Drama,Canal+,101.956699,0.8869139413963165
71688,The Iron Lady,105,13.0,114.956699,3.26,673,History,Canal+,101.956699,0.8869139413963165
72113,Carnage,80,25.0,27.603069,3.61,1038,Comedy,Canal+,2.6030690000000014,0.09430360805169893
72113,Carnage,80,25.0,27.603069,3.61,1038,Drama,Canal+,2.6030690000000014,0.09430360805169893
72190,World War Z,116,200.0,531.865,3.2800000000000002,4705,Action,Paramount Pictures,331.865,0.6239647278914763
72190,World War Z,116,200.0,531.865,3.2800000000000002,4705,Horror,Paramount Pictures,331.865,0.6239647278914763
72190,World War Z,116,200.0,531.865,3.2800000000000002,4705,Science Fiction,Paramount Pictures,331.865,0.6239647278914763
72190,World War Z,116,200.0,531.865,3.2800000000000002,4705,Drama,Paramount Pictures,331.865,0.6239647278914763
72358,A Thousand Words,91,40.0,22.044277,3.0,210,Comedy,DreamWorks SKG,-17.955723,-0.814529911777102
72358,A Thousand Words,91,40.0,22.044277,3.0,210,Drama,DreamWorks SKG,-17.955723,-0.814529911777102
72358,A Thousand Words,91,40.0,22.044277,3.0,210,Comedy,Paramount Pictures,-17.955723,-0.814529911777102
72358,A Thousand Words,91,40.0,22.044277,3.0,210,Drama,Paramount Pictures,-17.955723,-0.814529911777102
72545,Journey 2: The Mysterious Island,94,79.0,355.69276,2.79,306,Action,New Line Cinema,276.69276,0.7778982063059141
72545,Journey 2: The Mysterious Island,94,79.0,355.69276,2.79,306,Science Fiction,New Line Cinema,276.69276,0.7778982063059141
72559,G.I. Joe: Retaliation,110,130.0,371.876278,2.7800000000000002,818,Action,Paramount Pictures,241.876278,0.6504213694426618
72559,G.I. Joe: Retaliation,110,130.0,371.876278,2.7800000000000002,818,Science Fiction,Paramount Pictures,241.876278,0.6504213694426618
72571,Paranormal Activity 3,83,5.0,205.703818,2.7800000000000002,544,Horror,Paramount Pictures,200.703818,0.9756932076000651
74513,Special Forces,109,10.0,0.010759,3.32,40,Action,Canal+,-9.989241,-928.4544102611767
74513,Special Forces,109,10.0,0.010759,3.32,40,War,Canal+,-9.989241,-928.4544102611767
74513,Special Forces,109,10.0,0.010759,3.32,40,Drama,Canal+,-9.989241,-928.4544102611767
75780,Jack Reacher,130,60.0,218.340595,3.5,2306,Drama,Paramount Pictures,158.340595,0.7251999794174785
76338,Thor: The Dark World,112,170.0,644.571402,3.38,3934,Action,Marvel Studios,474.57140200000003,0.7362588543759191
76341,Mad Max: Fury Road,120,150.0,378.85834,3.83,10457,Action,Warner Bros.,228.85834,0.6040736492695397
76341,Mad Max: Fury Road,120,150.0,378.85834,3.83,10457,Science Fiction,Warner Bros.,228.85834,0.6040736492695397
76493,The Dictator,83,65.0,179.379533,3.06,1912,Comedy,Paramount Pictures,114.37953300000001,0.6376398192540729
76757,Jupiter Ascending,124,176.000003,183.987723,2.66,1450,Action,Warner Bros.,7.987719999999996,0.04341441847182378
76757,Jupiter Ascending,124,176.000003,183.987723,2.66,1450,Science Fiction,Warner Bros.,7.987719999999996,0.04341441847182378
77338,The Intouchables,112,13.0,426.480871,4.12,11253,Comedy,Canal+,413.480871,0.9695179763408427
77338,The Intouchables,112,13.0,426.480871,4.12,11253,Drama,Canal+,413.480871,0.9695179763408427
77877,The Lucky One,101,25.0,99.357138,3.46,358,Romance,Warner Bros.,74.357138,0.7483824463623339
77877,The Lucky One,101,25.0,99.357138,3.46,358,Drama,Warner Bros.,74.357138,0.7483824463623339
77950,Turbo,96,135.0,282.570682,3.05,478,Animation,DreamWorks Animation,147.57068199999998,0.5222434293448744
79694,The Apparition,82,17.0,9.627492,2.13,46,Horror,Warner Bros.,-7.372508,-0.7657765906219397
80321,Madagascar 3: Europe's Most Wanted,93,145.0,746.921274,3.2,947,Animation,DreamWorks Animation,601.921274,0.8058697682776137
80585,Rock of Ages,123,75.0,59.418613,2.93,306,Romance,New Line Cinema,-15.581387,-0.2622307424106315
80585,Rock of Ages,123,75.0,59.418613,2.93,306,Comedy,New Line Cinema,-15.581387,-0.2622307424106315
80585,Rock of Ages,123,75.0,59.418613,2.93,306,Drama,New Line Cinema,-15.581387,-0.2622307424106315
81005,Jack the Giant Slayer,114,195.0,197.687603,3.01,654,Action,New Line Cinema,2.6876029999999957,0.013595202527697177
81005,Jack the Giant Slayer,114,195.0,197.687603,3.01,654,Action,Warner Bros.,2.6876029999999957,0.013595202527697177
81188,Rise of the Guardians,97,145.0,306.94167,3.5300000000000002,1527,Animation,DreamWorks Animation,161.94167,0.5275975399495285
81796,Lockout,95,20.0,32.20403,3.11,537,Action,Canal+,12.204030000000003,0.37895971404821077
81796,Lockout,95,20.0,32.20403,3.11,537,Science Fiction,Canal+,12.204030000000003,0.37895971404821077
82675,Taken 2,91,45.0,376.141306,3.18,1491,Action,Canal+,331.141306,0.880364109758262
82679,Fun Size,87,14.0,11.417362,2.62,37,Comedy,Paramount Pictures,-2.5826379999999993,-0.226202690253668
82682,Gangster Squad,113,60.0,105.200903,3.19,816,Action,Warner Bros.,45.200903,0.4296626902527633
82682,Gangster Squad,113,60.0,105.200903,3.19,816,Drama,Warner Bros.,45.200903,0.4296626902527633
82687,The Guilt Trip,95,40.0,41.863726,2.85,170,Comedy,Paramount Pictures,1.8637259999999998,0.04451887536240801
82702,How to Train Your Dragon 2,102,145.0,609.123048,3.74,3840,Action,DreamWorks Animation,464.12304800000004,0.7619528591536731
82702,How to Train Your Dragon 2,102,145.0,609.123048,3.74,3840,Animation,DreamWorks Animation,464.12304800000004,0.7619528591536731
82702,How to Train Your Dragon 2,102,145.0,609.123048,3.74,3840,Comedy,DreamWorks Animation,464.12304800000004,0.7619528591536731
82703,Mr. Peabody & Sherman,92,145.0,272.91243,3.29,426,Animation,DreamWorks Animation,127.91242999999997,0.4686940422611018
82990,Paranormal Activity 4,95,5.0,142.817992,2.43,245,Horror,Paramount Pictures,137.817992,0.9649904054105451
83770,On the Road,137,25.0,8.784318,3.05,198,Drama,Canal+,-16.215682,-1.8459807579825775
86834,Noah,139,125.0,362.637473,2.76,1125,Drama,Paramount Pictures,237.637473,0.6553031352057762
87101,Terminator Genisys,126,155.0,440.603537,3.1,1706,Action,Paramount Pictures,285.603537,0.6482098145299274
87101,Terminator Genisys,126,155.0,440.603537,3.1,1706,Science Fiction,Paramount Pictures,285.603537,0.6482098145299274
87368,17 Girls,87,4.141459,0.201607,3.07,21,Drama,Canal+,-3.939852,-19.542238116732058
87502,Flight,138,31.0,161.772375,3.63,2177,Drama,Paramount Pictures,130.772375,0.8083727212387158
88751,Journey to the Center of the Earth,93,45.0,101.70206,2.84,1226,Action,New Line Cinema,56.70206,0.5575310863909738
88751,Journey to the Center of the Earth,93,45.0,101.70206,2.84,1226,Comedy,New Line Cinema,56.70206,0.5575310863909738
88751,Journey to the Center of the Earth,93,45.0,101.70206,2.84,1226,Science Fiction,New Line Cinema,56.70206,0.5575310863909738
91314,Transformers: Age of Extinction,165,210.0,1091.405097,2.56,1206,Action,Paramount Pictures,881.4050970000001,0.8075874846312908
91314,Transformers: Age of Extinction,165,210.0,1091.405097,2.56,1206,Science Fiction,Paramount Pictures,881.4050970000001,0.8075874846312908
91314,Transformers: Age of Extinction,165,210.0,1091.405097,2.56,1206,Action,Hasbro Studios,881.4050970000001,0.8075874846312908
91314,Transformers: Age of Extinction,165,210.0,1091.405097,2.56,1206,Science Fiction,Hasbro Studios,881.4050970000001,0.8075874846312908
97365,Rust and Bone,123,15.4,25.762027,3.7,431,Romance,Canal+,10.362027,0.4022209510144524
97365,Rust and Bone,123,15.4,25.762027,3.7,431,Drama,Canal+,10.362027,0.4022209510144524
98548,People Like Us,114,16.0,12.434778,3.58,188,Drama,DreamWorks SKG,-3.5652220000000003,-0.28671376360719913
98566,Teenage Mutant Ninja Turtles,101,125.0,477.2,2.61,854,Action,Paramount Pictures,352.2,0.7380553227158424
98566,Teenage Mutant Ninja Turtles,101,125.0,477.2,2.61,854,Comedy,Paramount Pictures,352.2,0.7380553227158424
98566,Teenage Mutant Ninja Turtles,101,125.0,477.2,2.61,854,Science Fiction,Paramount Pictures,352.2,0.7380553227158424
99861,Avengers: Age of Ultron,141,280.0,1405.403694,3.59,5817,Action,Marvel Studios,1125.403694,0.8007689881594975
99861,Avengers: Age of Ultron,141,280.0,1405.403694,3.59,5817,Science Fiction,Marvel Studios,1125.403694,0.8007689881594975
100042,Dumb and Dumber To,110,40.0,169.83701,2.54,880,Comedy,New Line Cinema,129.83701,0.7644800741605142
100402,Captain America: The Winter Soldier,136,170.0,714.766572,3.7199999999999998,6544,Action,Marvel Studios,544.766572,0.7621601140015261
100402,Captain America: The Winter Soldier,136,170.0,714.766572,3.7199999999999998,6544,Science Fiction,Marvel Studios,544.766572,0.7621601140015261
102207,HOUBA! On the Trail of the Marsupilami,105,50.0,48.6,2.86,11,Comedy,Canal+,-1.3999999999999986,-0.028806584362139887
102651,Maleficent,97,180.0,758.539785,3.39,2502,Action,Walt Disney Pictures,578.539785,0.7627019655930111
102651,Maleficent,97,180.0,758.539785,3.39,2502,Romance,Walt Disney Pictures,578.539785,0.7627019655930111
102899,Ant-Man,117,130.0,519.311965,3.6,4330,Action,Marvel Studios,389.311965,0.7496687756847659
102899,Ant-Man,117,130.0,519.311965,3.6,4330,Science Fiction,Marvel Studios,389.311965,0.7496687756847659
103620,Maniac,89,6.0,0.031081,2.96,154,Horror,Canal+,-5.968919,-192.0439818538657
105864,The Good Dinosaur,93,175.0,331.926147,3.2,763,Animation,Pixar Animation Studios,156.92614700000001,0.4727742855400904
105864,The Good Dinosaur,93,175.0,331.926147,3.2,763,Animation,Walt Disney Pictures,156.92614700000001,0.4727742855400904
106646,The Wolf of Wall Street,180,100.0,392.000694,3.86,11517,Comedy,Paramount Pictures,292.000694,0.7448984108176094
106646,The Wolf of Wall Street,180,100.0,392.000694,3.86,11517,Drama,Paramount Pictures,292.000694,0.7448984108176094
109410,42,128,40.0,95.020213,3.69,510,Drama,Warner Bros.,55.020213,0.5790369360674871
109443,Anchorman 2: The Legend Continues,119,50.0,173.649015,2.96,1376,Comedy,Paramount Pictures,123.64901499999999,0.7120628642782684
109445,Frozen,102,150.0,1274.219009,3.5300000000000002,5525,Animation,Walt Disney Pictures,1124.219009,0.8822808332472459
109491,Beautiful Creatures,124,60.0,60.052138,3.24,394,Romance,Warner Bros.,0.05213799999999935,0.0008682122191885883
109491,Beautiful Creatures,124,60.0,60.052138,3.24,394,Drama,Warner Bros.,0.05213799999999935,0.0008682122191885883
111190,Adore,100,16.0,0.318982,3.11,88,Drama,Canal+,-15.681018,-49.159570132483964
116149,Paddington,95,55.0,259.207227,3.36,529,Comedy,Canal+,204.207227,0.7878145581180112
116745,The Secret Life of Walter Mitty,114,90.0,188.133322,3.68,2651,Comedy,New Line Cinema,98.13332199999999,0.5216158464474464
116745,The Secret Life of Walter Mitty,114,90.0,188.133322,3.68,2651,Drama,New Line Cinema,98.13332199999999,0.5216158464474464
118340,Guardians of the Galaxy,121,170.0,773.328629,3.93,12183,Action,Marvel Studios,603.328629,0.7801710765320703
118340,Guardians of the Galaxy,121,170.0,773.328629,3.93,12183,Science Fiction,Marvel Studios,603.328629,0.7801710765320703
122917,The Hobbit: The Battle of the Five Armies,144,250.0,956.019788,3.5300000000000002,3949,Action,New Line Cinema,706.019788,0.7384991365890012
124459,The Incredible Burt Wonderstone,100,30.0,27.437881,2.74,350,Comedy,New Line Cinema,-2.562118999999999,-0.09337889467484749
124905,Godzilla,123,160.0,529.076069,2.96,1915,Action,Warner Bros.,369.07606899999996,0.6975860195256723
124905,Godzilla,123,160.0,529.076069,2.96,1915,Science Fiction,Warner Bros.,369.07606899999996,0.6975860195256723
127380,Finding Dory,97,200.0,1028.570889,3.71,1753,Animation,Pixar Animation Studios,828.5708890000001,0.8055554535531873
127380,Finding Dory,97,200.0,1028.570889,3.71,1753,Comedy,Pixar Animation Studios,828.5708890000001,0.8055554535531873
127380,Finding Dory,97,200.0,1028.570889,3.71,1753,Animation,Walt Disney Pictures,828.5708890000001,0.8055554535531873
127380,Finding Dory,97,200.0,1028.570889,3.71,1753,Comedy,Walt Disney Pictures,828.5708890000001,0.8055554535531873
134374,Pain & Gain,130,25.0,86.175291,3.1,733,Action,Paramount Pictures,61.175291,0.709893639929803
136797,Need for Speed,130,66.0,203.277636,2.98,508,Action,DreamWorks SKG,137.277636,0.6753208995405673
136797,Need for Speed,130,66.0,203.277636,2.98,508,Drama,DreamWorks SKG,137.277636,0.6753208995405673
136799,Trolls,92,125.0,346.864462,3.09,212,Animation,DreamWorks Animation,221.864462,0.639628691624223
137094,Jack Ryan: Shadow Recruit,105,60.0,50.549107,3.22,838,Action,Paramount Pictures,-9.450893,-0.18696458871172542
137094,Jack Ryan: Shadow Recruit,105,60.0,50.549107,3.22,838,Drama,Paramount Pictures,-9.450893,-0.18696458871172542
137106,The Lego Movie,100,60.0,469.160692,3.7,5209,Animation,Warner Bros.,409.160692,0.8721120481252935
137106,The Lego Movie,100,60.0,469.160692,3.7,5209,Comedy,Warner Bros.,409.160692,0.8721120481252935
137113,Edge of Tomorrow,113,178.0,370.541256,3.93,9636,Action,Warner Bros.,192.54125599999998,0.5196216423468916
137113,Edge of Tomorrow,113,178.0,370.541256,3.93,9636,Science Fiction,Warner Bros.,192.54125599999998,0.5196216423468916
137321,Winter's Tale,118,60.0,30.800231,3.07,200,Romance,Warner Bros.,-29.199769,-0.9480373377719148
137321,Winter's Tale,118,60.0,30.800231,3.07,200,Drama,Warner Bros.,-29.199769,-0.9480373377719148
138832,We're the Millers,110,37.0,269.994119,3.48,2431,Comedy,New Line Cinema,232.994119,0.8629599780282622
138843,The Conjuring,112,13.0,318.000141,3.66,1943,Horror,New Line Cinema,305.000141,0.9591195149815988
140300,Kung Fu Panda 3,95,145.0,521.170825,3.51,1073,Action,DreamWorks Animation,376.17082500000004,0.7217802819257966
140300,Kung Fu Panda 3,95,145.0,521.170825,3.51,1073,Animation,DreamWorks Animation,376.17082500000004,0.7217802819257966
140300,Kung Fu Panda 3,95,145.0,521.170825,3.51,1073,Comedy,DreamWorks Animation,376.17082500000004,0.7217802819257966
140823,Saving Mr. Banks,125,35.0,112.54458,3.65,1348,History,Walt Disney Pictures,77.54458,0.6890121230182742
140823,Saving Mr. Banks,125,35.0,112.54458,3.65,1348,Comedy,Walt Disney Pictures,77.54458,0.6890121230182742
140823,Saving Mr. Banks,125,35.0,112.54458,3.65,1348,Drama,Walt Disney Pictures,77.54458,0.6890121230182742
146239,Delivery Man,105,26.0,51.164106,3.07,311,Comedy,DreamWorks SKG,25.164105999999997,0.49183124591290617
146301,Paranormal Activity: The Ghost Dimension,88,10.0,78.096553,2.35,117,Horror,Paramount Pictures,68.096553,0.8719533754581973
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Animation,Pixar Animation Studios,682.611174,0.7959448228924312
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Comedy,Pixar Animation Studios,682.611174,0.7959448228924312
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Drama,Pixar Animation Studios,682.611174,0.7959448228924312
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Animation,Walt Disney Pictures,682.611174,0.7959448228924312
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Comedy,Walt Disney Pictures,682.611174,0.7959448228924312
150540,Inside Out,94,175.0,857.611174,3.9699999999999998,10995,Drama,Walt Disney Pictures,682.611174,0.7959448228924312
150689,Cinderella,105,95.0,543.514353,3.35,912,Romance,Walt Disney Pictures,448.514353,0.82521160761324
150689,Cinderella,105,95.0,543.514353,3.35,912,Drama,Walt Disney Pictures,448.514353,0.82521160761324
151960,Planes,91,50.0,219.788712,2.77,247,Animation,Walt Disney Pictures,169.788712,0.7725087901693514
151960,Planes,91,50.0,219.788712,2.77,247,Comedy,Walt Disney Pictures,169.788712,0.7725087901693514
152584,Blue Is the Warmest Color,179,4.3,10.165694,3.8200000000000003,1220,Romance,Canal+,5.865694,0.5770087118498747
152584,Blue Is the Warmest Color,179,4.3,10.165694,3.8200000000000003,1220,Drama,Canal+,5.865694,0.5770087118498747
152601,Her,126,23.0,47.351251,3.89,7831,Romance,Warner Bros.,24.351250999999998,0.5142683769854359
152601,Her,126,23.0,47.351251,3.89,7831,Science Fiction,Warner Bros.,24.351250999999998,0.5142683769854359
152601,Her,126,23.0,47.351251,3.89,7831,Drama,Warner Bros.,24.351250999999998,0.5142683769854359
152742,The Best Offer,124,13.5,19.255873,3.92,714,Romance,Warner Bros.,5.755873000000001,0.29891519330232397
152742,The Best Offer,124,13.5,19.255873,3.92,714,Drama,Warner Bros.,5.755873000000001,0.29891519330232397
157336,Interstellar,169,165.0,675.120017,4.09,18693,Science Fiction,Warner Bros.,510.12001699999996,0.7555990107755908
157336,Interstellar,169,165.0,675.120017,4.09,18693,Drama,Warner Bros.,510.12001699999996,0.7555990107755908
157336,Interstellar,169,165.0,675.120017,4.09,18693,Science Fiction,Paramount Pictures,510.12001699999996,0.7555990107755908
157336,Interstellar,169,165.0,675.120017,4.09,18693,Drama,Paramount Pictures,510.12001699999996,0.7555990107755908
158852,Tomorrowland,130,190.0,209.154322,3.21,1491,Science Fiction,Walt Disney Pictures,19.154322000000008,0.09157985269843005
162903,The Fifth Estate,128,28.0,8.555008,3.11,172,Drama,DreamWorks SKG,-19.444992,-2.272936740678676
166426,Pirates of the Caribbean: Dead Men Tell No Tales,129,230.0,794.191988,3.37,378,Action,Walt Disney Pictures,564.191988,0.7103974813707136
166426,Pirates of the Caribbean: Dead Men Tell No Tales,129,230.0,794.191988,3.37,378,Comedy,Walt Disney Pictures,564.191988,0.7103974813707136
171274,Inherent Vice,148,20.0,11.110975,3.37,756,Romance,Warner Bros.,-8.889025,-0.8000220502701159
171274,Inherent Vice,148,20.0,11.110975,3.37,756,Comedy,Warner Bros.,-8.889025,-0.8000220502701159
171274,Inherent Vice,148,20.0,11.110975,3.37,756,Drama,Warner Bros.,-8.889025,-0.8000220502701159
177494,Veronica Mars,107,6.0,3.485127,3.2800000000000002,379,Comedy,Warner Bros.,-2.514873,-0.7216015370458524
177494,Veronica Mars,107,6.0,3.485127,3.2800000000000002,379,Drama,Warner Bros.,-2.514873,-0.7216015370458524
177572,Big Hero 6,102,165.0,652.105443,3.92,8823,Animation,Walt Disney Pictures,487.10544300000004,0.7469734353988516
177572,Big Hero 6,102,165.0,652.105443,3.92,8823,Comedy,Walt Disney Pictures,487.10544300000004,0.7469734353988516
177572,Big Hero 6,102,165.0,652.105443,3.92,8823,Action,Walt Disney Pictures,487.10544300000004,0.7469734353988516
177677,Mission: Impossible - Rogue Nation,131,150.0,682.330139,3.61,3129,Action,Paramount Pictures,532.330139,0.7801650675729568
179144,The Great Beauty,142,12.4,8.371085,3.92,641,Comedy,Canal+,-4.028915,-0.4812894624770862
179144,The Great Beauty,142,12.4,8.371085,3.92,641,Drama,Canal+,-4.028915,-0.4812894624770862
184315,Hercules,99,100.0,243.4,2.77,563,Action,Paramount Pictures,143.4,0.5891536565324569
188222,Entourage,104,30.0,49.263404,3.0,265,Comedy,Warner Bros.,19.263404,0.39102868327978313
188927,Star Trek Beyond,122,185.0,343.471816,3.56,1636,Action,Paramount Pictures,158.471816,0.4613822986861897
188927,Star Trek Beyond,122,185.0,343.471816,3.56,1636,Science Fiction,Paramount Pictures,158.471816,0.4613822986861897
190859,American Sniper,133,58.8,542.307423,3.47,3308,Action,Warner Bros.,483.50742299999996,0.8915744142414218
190859,American Sniper,133,58.8,542.307423,3.47,3308,War,Warner Bros.,483.50742299999996,0.8915744142414218
190955,Blood Ties,128,25.5,2.415472,3.24,33,Drama,Canal+,-23.084528,-9.556942908052754
198185,Million Dollar Arm,124,25.0,38.307627,3.45,153,Drama,Walt Disney Pictures,13.307626999999997,0.34738844564817334
203801,The Man from U.N.C.L.E.,116,75.0,108.145109,3.69,2381,Action,Warner Bros.,33.145109000000005,0.30648736042237473
203801,The Man from U.N.C.L.E.,116,75.0,108.145109,3.69,2381,Comedy,Warner Bros.,33.145109000000005,0.30648736042237473
205587,The Judge,141,50.0,83.719388,3.47,809,Drama,Warner Bros.,33.719387999999995,0.4027667760782006
205775,In the Heart of the Sea,122,100.0,93.820758,3.32,444,Action,Warner Bros.,-6.179242000000002,-0.0658622050356916
205775,In the Heart of the Sea,122,100.0,93.820758,3.32,444,Drama,Warner Bros.,-6.179242000000002,-0.0658622050356916
205775,In the Heart of the Sea,122,100.0,93.820758,3.32,444,History,Warner Bros.,-6.179242000000002,-0.0658622050356916
208134,Bad Grandpa,92,15.0,151.831537,2.96,457,Comedy,Paramount Pictures,136.831537,0.901206295501046
209112,Batman v Superman: Dawn of Justice,151,250.0,873.260194,2.85,1997,Action,Warner Bros.,623.260194,0.7137164825355592
209451,Jersey Boys,134,40.0,67.347013,3.3,151,Drama,Warner Bros.,27.347013000000004,0.40606126065308945
216282,Into the Storm,89,50.0,160.602194,2.83,167,Action,New Line Cinema,110.602194,0.6886717500260302
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81,28.0,100.654149,3.18,150,Comedy,Walt Disney Pictures,72.654149,0.7218197135619318
218836,Planes: Fire & Rescue,83,50.0,151.165787,2.9,105,Animation,Walt Disney Pictures,101.165787,0.6692373255067299
218836,Planes: Fire & Rescue,83,50.0,151.165787,2.9,105,Comedy,Walt Disney Pictures,101.165787,0.6692373255067299
221902,"Two Days, One Night",95,7.0,6.860853,3.6,292,Drama,Canal+,-0.13914700000000035,-0.020281297383867625
224141,Into the Woods,125,50.0,212.902372,3.03,906,Comedy,Walt Disney Pictures,162.902372,0.7651505733341477
225574,Non-Stop,106,50.0,222.8096,3.48,1197,Action,Canal+,172.8096,0.7755931521801573
226486,Tammy,97,20.0,100.525432,2.6,197,Comedy,New Line Cinema,80.525432,0.8010453712847511
227159,Horrible Bosses 2,108,42.0,107.670357,3.13,1061,Comedy,New Line Cinema,65.670357,0.6099204909295508
227719,Project Almanac,106,12.0,32.248241,3.29,463,Science Fiction,Paramount Pictures,20.248241,0.6278866807029878
228161,Home,94,135.0,368.871007,3.2800000000000002,819,Animation,DreamWorks Animation,233.87100700000002,0.6340184036204288
228161,Home,94,135.0,368.871007,3.2800000000000002,819,Science Fiction,DreamWorks Animation,233.87100700000002,0.6340184036204288
228161,Home,94,135.0,368.871007,3.2800000000000002,819,Comedy,DreamWorks Animation,233.87100700000002,0.6340184036204288
228165,The SpongeBob Movie: Sponge Out of Water,93,74.0,311.594032,2.92,176,Animation,Paramount Pictures,237.59403200000003,0.7625114976528177
228165,The SpongeBob Movie: Sponge Out of Water,93,74.0,311.594032,2.92,176,Comedy,Paramount Pictures,237.59403200000003,0.7625114976528177
232672,Blended,117,40.0,123.49461,3.32,570,Comedy,Warner Bros.,83.49461,0.6760992240875938
239678,This Is Where I Leave You,103,19.8,41.29632,3.27,333,Comedy,Warner Bros.,21.49632,0.5205383917985913
239678,This Is Where I Leave You,103,19.8,41.29632,3.27,333,Drama,Warner Bros.,21.49632,0.5205383917985913
